Device Name,IP Address,Latency (ms),Packet Loss (%),Timestamp
Google DNS,8.8.8.8,31.76,0.0,2026-04-30 12:46:39
Local Machine,127.0.0.1,0.292778,0.0,2026-04-30 12:46:39
Localhost,127.0.0.1,0.377417,0.0,2026-04-30 12:46:39
Home Router,172.20.10.1,9.00626,0.0,2026-04-30 12:46:37
My PC,172.20.10.5,0.405788,0.0,2026-04-30 12:46:37
Router1,8.8.8.8,33.4625,0.0,2026-04-30 12:46:36
Localhost,127.0.0.1,0.324726,0.0,2026-04-30 12:46:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:46:36
Google DNS,8.8.8.8,34.6203,0.0,2026-04-30 12:46:34
Local Machine,127.0.0.1,0.558376,0.0,2026-04-30 12:46:34
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:46:33
Router1,8.8.8.8,53.9093,0.0,2026-04-30 12:46:31
Localhost,127.0.0.1,0.411987,0.0,2026-04-30 12:46:31
Cloudflare DNS,1.1.1.1,28.378,0.0,2026-04-30 12:46:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:46:27
Home Router,172.20.10.1,6.56104,0.0,2026-04-30 12:46:25
My PC,172.20.10.5,0.549078,0.0,2026-04-30 12:46:25
Google DNS,8.8.8.8,72.4308,0.0,2026-04-30 12:46:22
Local Machine,127.0.0.1,0.622034,0.0,2026-04-30 12:46:22
Localhost,127.0.0.1,0.370264,0.0,2026-04-30 12:46:19
Cloudflare DNS,1.1.1.1,28.4016,0.0,2026-04-30 12:46:19
Router1,8.8.8.8,30.8299,0.0,2026-04-30 12:46:18
Cloudflare DNS,1.1.1.1,26.3255,0.0,2026-04-30 12:46:16
Home Router,172.20.10.1,3.56054,0.0,2026-04-30 12:46:16
My PC,172.20.10.5,0.370741,0.0,2026-04-30 12:46:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:46:15
Google DNS,8.8.8.8,41.7635,0.0,2026-04-30 12:46:13
My PC,172.20.10.5,0.776291,0.0,2026-04-30 12:46:13
Local Machine,127.0.0.1,0.470877,0.0,2026-04-30 12:46:13
Home Router,172.20.10.1,3.27396,0.0,2026-04-30 12:46:12
Google DNS,8.8.8.8,26.9175,0.0,2026-04-30 12:46:09
Router1,8.8.8.8,29.9294,0.0,2026-04-30 12:46:09
Local Machine,127.0.0.1,0.487089,0.0,2026-04-30 12:46:09
Localhost,127.0.0.1,0.422955,0.0,2026-04-30 12:46:09
Router1,8.8.8.8,29.7997,0.0,2026-04-30 12:46:06
Localhost,127.0.0.1,0.358343,0.0,2026-04-30 12:46:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:46:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:46:03
Cloudflare DNS,1.1.1.1,30.0653,0.0,2026-04-30 12:45:58
Home Router,172.20.10.1,3.16119,0.0,2026-04-30 12:45:55
My PC,172.20.10.5,0.529289,0.0,2026-04-30 12:45:55
Google DNS,8.8.8.8,29.705,0.0,2026-04-30 12:45:52
Local Machine,127.0.0.1,0.457525,0.0,2026-04-30 12:45:52
Router1,8.8.8.8,30.5853,0.0,2026-04-30 12:45:49
Localhost,127.0.0.1,0.431299,0.0,2026-04-30 12:45:49
Cloudflare DNS,1.1.1.1,58.6765,0.0,2026-04-30 12:45:49
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:46
Cloudflare DNS,1.1.1.1,44.4205,0.0,2026-04-30 12:45:46
Home Router,172.20.10.1,3.07894,0.0,2026-04-30 12:45:46
My PC,172.20.10.5,0.364304,0.0,2026-04-30 12:45:46
Home Router,172.20.10.1,3.18265,0.0,2026-04-30 12:45:43
Google DNS,8.8.8.8,29.1088,0.0,2026-04-30 12:45:43
My PC,172.20.10.5,0.463963,0.0,2026-04-30 12:45:43
Local Machine,127.0.0.1,0.410557,0.0,2026-04-30 12:45:43
Local Machine,127.0.0.1,0.523806,0.0,2026-04-30 12:45:40
Router1,8.8.8.8,37.8046,0.0,2026-04-30 12:45:40
Localhost,127.0.0.1,0.320673,0.0,2026-04-30 12:45:40
Google DNS,8.8.8.8,36.5725,0.0,2026-04-30 12:45:39
Router1,8.8.8.8,34.0188,0.0,2026-04-30 12:45:36
Localhost,127.0.0.1,0.775099,0.0,2026-04-30 12:45:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:36
Home Router,172.20.10.1,21.3568,0.0,2026-04-30 12:45:34
My PC,172.20.10.5,0.349283,0.0,2026-04-30 12:45:34
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:33
Google DNS,8.8.8.8,75.2342,0.0,2026-04-30 12:45:31
Local Machine,127.0.0.1,0.560522,0.0,2026-04-30 12:45:31
Cloudflare DNS,1.1.1.1,34.5683,0.0,2026-04-30 12:45:29
Router1,8.8.8.8,105.432,0.0,2026-04-30 12:45:28
Localhost,127.0.0.1,0.645876,0.0,2026-04-30 12:45:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:25
Home Router,172.20.10.1,19.8691,0.0,2026-04-30 12:45:25
My PC,172.20.10.5,0.479698,0.0,2026-04-30 12:45:25
Google DNS,8.8.8.8,35.1167,0.0,2026-04-30 12:45:22
Local Machine,127.0.0.1,0.360489,0.0,2026-04-30 12:45:22
Router1,8.8.8.8,33.8135,0.0,2026-04-30 12:45:19
Localhost,127.0.0.1,0.422955,0.0,2026-04-30 12:45:19
Cloudflare DNS,1.1.1.1,82.1393,0.0,2026-04-30 12:45:19
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:16
Home Router,172.20.10.1,3.35217,0.0,2026-04-30 12:45:16
My PC,172.20.10.5,0.348806,0.0,2026-04-30 12:45:16
Cloudflare DNS,1.1.1.1,33.7877,0.0,2026-04-30 12:45:16
Google DNS,8.8.8.8,29.0625,0.0,2026-04-30 12:45:13
Home Router,172.20.10.1,4.97699,0.0,2026-04-30 12:45:13
Local Machine,127.0.0.1,0.426292,0.0,2026-04-30 12:45:13
My PC,172.20.10.5,0.372171,0.0,2026-04-30 12:45:13
Router1,8.8.8.8,36.2082,0.0,2026-04-30 12:45:10
Google DNS,8.8.8.8,31.7314,0.0,2026-04-30 12:45:10
Localhost,127.0.0.1,0.315905,0.0,2026-04-30 12:45:10
Local Machine,127.0.0.1,0.338793,0.0,2026-04-30 12:45:10
Cloudflare DNS,1.1.1.1,67.5762,0.0,2026-04-30 12:45:08
Localhost,127.0.0.1,0.334024,0.0,2026-04-30 12:45:07
Router1,8.8.8.8,36.3014,0.0,2026-04-30 12:45:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:06
Home Router,172.20.10.1,5.63455,0.0,2026-04-30 12:45:04
My PC,172.20.10.5,0.362396,0.0,2026-04-30 12:45:04
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:45:03
Google DNS,8.8.8.8,62.5074,0.0,2026-04-30 12:45:01
Local Machine,127.0.0.1,0.309467,0.0,2026-04-30 12:45:01
Cloudflare DNS,1.1.1.1,37.5309,0.0,2026-04-30 12:44:59
Router1,8.8.8.8,27.2548,0.0,2026-04-30 12:44:58
Localhost,127.0.0.1,0.291824,0.0,2026-04-30 12:44:58
Home Router,172.20.10.1,3.4337,0.0,2026-04-30 12:44:56
My PC,172.20.10.5,0.234842,0.0,2026-04-30 12:44:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:55
Google DNS,8.8.8.8,27.6182,0.0,2026-04-30 12:44:52
Local Machine,127.0.0.1,0.215292,0.0,2026-04-30 12:44:52
Router1,8.8.8.8,37.0054,0.0,2026-04-30 12:44:49
Localhost,127.0.0.1,0.263453,0.0,2026-04-30 12:44:49
Cloudflare DNS,1.1.1.1,29.4816,0.0,2026-04-30 12:44:49
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:46
Home Router,172.20.10.1,17.9625,0.0,2026-04-30 12:44:46
My PC,172.20.10.5,0.275135,0.0,2026-04-30 12:44:46
Cloudflare DNS,1.1.1.1,35.1281,0.0,2026-04-30 12:44:46
Google DNS,8.8.8.8,26.6488,0.0,2026-04-30 12:44:43
Local Machine,127.0.0.1,0.287771,0.0,2026-04-30 12:44:43
Home Router,172.20.10.1,3.1302,0.0,2026-04-30 12:44:43
My PC,172.20.10.5,0.743866,0.0,2026-04-30 12:44:43
Router1,8.8.8.8,30.7355,0.0,2026-04-30 12:44:40
Localhost,127.0.0.1,0.265121,0.0,2026-04-30 12:44:40
Google DNS,8.8.8.8,32.5441,0.0,2026-04-30 12:44:40
Local Machine,127.0.0.1,0.28038,0.0,2026-04-30 12:44:40
Cloudflare DNS,1.1.1.1,29.9957,0.0,2026-04-30 12:44:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:37
Router1,8.8.8.8,70.3952,0.0,2026-04-30 12:44:37
Localhost,127.0.0.1,0.406742,0.0,2026-04-30 12:44:37
Home Router,172.20.10.1,3.82805,0.0,2026-04-30 12:44:35
My PC,172.20.10.5,0.319958,0.0,2026-04-30 12:44:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:34
Local Machine,127.0.0.1,0.359297,0.0,2026-04-30 12:44:32
Google DNS,8.8.8.8,58.975,0.0,2026-04-30 12:44:31
Cloudflare DNS,1.1.1.1,27.2403,0.0,2026-04-30 12:44:29
Router1,8.8.8.8,32.0022,0.0,2026-04-30 12:44:28
Localhost,127.0.0.1,0.267506,0.0,2026-04-30 12:44:28
Home Router,172.20.10.1,4.02904,0.0,2026-04-30 12:44:26
My PC,172.20.10.5,0.375748,0.0,2026-04-30 12:44:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:25
Google DNS,8.8.8.8,27.6051,0.0,2026-04-30 12:44:23
Local Machine,127.0.0.1,0.463724,0.0,2026-04-30 12:44:23
Router1,8.8.8.8,48.7063,0.0,2026-04-30 12:44:20
Cloudflare DNS,1.1.1.1,54.7078,0.0,2026-04-30 12:44:20
Localhost,127.0.0.1,0.417948,0.0,2026-04-30 12:44:20
Cloudflare DNS,1.1.1.1,27.077,0.0,2026-04-30 12:44:17
My PC,172.20.10.5,0.44322,0.0,2026-04-30 12:44:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:17
Home Router,172.20.10.1,3.54147,0.0,2026-04-30 12:44:16
Google DNS,8.8.8.8,39.0716,0.0,2026-04-30 12:44:13
Home Router,172.20.10.1,4.84586,0.0,2026-04-30 12:44:13
Local Machine,127.0.0.1,0.41151,0.0,2026-04-30 12:44:13
My PC,172.20.10.5,0.453949,0.0,2026-04-30 12:44:13
Router1,8.8.8.8,30.4484,0.0,2026-04-30 12:44:10
Google DNS,8.8.8.8,26.6559,0.0,2026-04-30 12:44:10
Localhost,127.0.0.1,0.385761,0.0,2026-04-30 12:44:10
Local Machine,127.0.0.1,0.523329,0.0,2026-04-30 12:44:10
Cloudflare DNS,1.1.1.1,38.3043,0.0,2026-04-30 12:44:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:07
Router1,8.8.8.8,108.752,0.0,2026-04-30 12:44:07
Localhost,127.0.0.1,0.291824,0.0,2026-04-30 12:44:07
Home Router,172.20.10.1,3.27396,0.0,2026-04-30 12:44:05
My PC,172.20.10.5,0.507116,0.0,2026-04-30 12:44:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:44:04
Google DNS,8.8.8.8,32.3155,0.0,2026-04-30 12:44:02
Local Machine,127.0.0.1,0.303984,0.0,2026-04-30 12:44:02
Router1,8.8.8.8,29.9144,0.0,2026-04-30 12:43:59
Localhost,127.0.0.1,0.379324,0.0,2026-04-30 12:43:59
Cloudflare DNS,1.1.1.1,43.103,0.0,2026-04-30 12:43:59
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:56
Home Router,172.20.10.1,3.20721,0.0,2026-04-30 12:43:56
My PC,172.20.10.5,0.548124,0.0,2026-04-30 12:43:56
Google DNS,8.8.8.8,25.7938,0.0,2026-04-30 12:43:53
Local Machine,127.0.0.1,0.280619,0.0,2026-04-30 12:43:53
Cloudflare DNS,1.1.1.1,49.2771,0.0,2026-04-30 12:43:50
Router1,8.8.8.8,28.6765,0.0,2026-04-30 12:43:50
Localhost,127.0.0.1,0.359297,0.0,2026-04-30 12:43:50
Home Router,172.20.10.1,4.84514,0.0,2026-04-30 12:43:47
My PC,172.20.10.5,0.386,0.0,2026-04-30 12:43:47
Cloudflare DNS,1.1.1.1,39.479,0.0,2026-04-30 12:43:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:47
My PC,172.20.10.5,0.916719,0.0,2026-04-30 12:43:44
Local Machine,127.0.0.1,0.653505,0.0,2026-04-30 12:43:44
Home Router,172.20.10.1,5.87654,0.0,2026-04-30 12:43:43
Google DNS,8.8.8.8,36.1962,0.0,2026-04-30 12:43:43
Router1,8.8.8.8,40.2699,0.0,2026-04-30 12:43:40
Google DNS,8.8.8.8,28.8565,0.0,2026-04-30 12:43:40
Localhost,127.0.0.1,0.798941,0.0,2026-04-30 12:43:40
Local Machine,127.0.0.1,0.911236,0.0,2026-04-30 12:43:40
Cloudflare DNS,1.1.1.1,31.0729,0.0,2026-04-30 12:43:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:37
Router1,8.8.8.8,38.7285,0.0,2026-04-30 12:43:37
Localhost,127.0.0.1,0.312805,0.0,2026-04-30 12:43:37
Home Router,172.20.10.1,3.35193,0.0,2026-04-30 12:43:35
My PC,172.20.10.5,0.709295,0.0,2026-04-30 12:43:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:34
Google DNS,8.8.8.8,65.2864,0.0,2026-04-30 12:43:32
Local Machine,127.0.0.1,0.270128,0.0,2026-04-30 12:43:32
Cloudflare DNS,1.1.1.1,31.1186,0.0,2026-04-30 12:43:30
Router1,8.8.8.8,79.3242,0.0,2026-04-30 12:43:29
Localhost,127.0.0.1,0.380278,0.0,2026-04-30 12:43:29
Home Router,172.20.10.1,3.30281,0.0,2026-04-30 12:43:27
My PC,172.20.10.5,0.52619,0.0,2026-04-30 12:43:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:26
Local Machine,127.0.0.1,0.367403,0.0,2026-04-30 12:43:24
Google DNS,8.8.8.8,96.0672,0.0,2026-04-30 12:43:23
Cloudflare DNS,1.1.1.1,77.0874,0.0,2026-04-30 12:43:20
Router1,8.8.8.8,44.9874,0.0,2026-04-30 12:43:20
Localhost,127.0.0.1,0.364304,0.0,2026-04-30 12:43:20
Home Router,172.20.10.1,3.70097,0.0,2026-04-30 12:43:17
My PC,172.20.10.5,0.436544,0.0,2026-04-30 12:43:17
Cloudflare DNS,1.1.1.1,48.5127,0.0,2026-04-30 12:43:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:17
Local Machine,127.0.0.1,0.351667,0.0,2026-04-30 12:43:14
Home Router,172.20.10.1,3.43204,0.0,2026-04-30 12:43:14
My PC,172.20.10.5,0.485182,0.0,2026-04-30 12:43:14
Google DNS,8.8.8.8,197.782,0.0,2026-04-30 12:43:13
Google DNS,8.8.8.8,89.1395,0.0,2026-04-30 12:43:11
Local Machine,127.0.0.1,0.272274,0.0,2026-04-30 12:43:11
Router1,8.8.8.8,81.985,0.0,2026-04-30 12:43:10
Localhost,127.0.0.1,0.343323,0.0,2026-04-30 12:43:10
Cloudflare DNS,1.1.1.1,33.1104,0.0,2026-04-30 12:43:09
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:07
Router1,8.8.8.8,28.3611,0.0,2026-04-30 12:43:07
Localhost,127.0.0.1,0.259876,0.0,2026-04-30 12:43:07
Home Router,172.20.10.1,3.17049,0.0,2026-04-30 12:43:05
My PC,172.20.10.5,0.347137,0.0,2026-04-30 12:43:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:43:04
Google DNS,8.8.8.8,41.1363,0.0,2026-04-30 12:43:02
Local Machine,127.0.0.1,0.350475,0.0,2026-04-30 12:43:02
Cloudflare DNS,1.1.1.1,61.8777,0.0,2026-04-30 12:43:00
Router1,8.8.8.8,54.3857,0.0,2026-04-30 12:42:59
Localhost,127.0.0.1,0.303268,0.0,2026-04-30 12:42:59
Home Router,172.20.10.1,21.1701,0.0,2026-04-30 12:42:57
My PC,172.20.10.5,0.271797,0.0,2026-04-30 12:42:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:56
Google DNS,8.8.8.8,33.1972,0.0,2026-04-30 12:42:54
Local Machine,127.0.0.1,0.24271,0.0,2026-04-30 12:42:54
Cloudflare DNS,1.1.1.1,29.0108,0.0,2026-04-30 12:42:50
Router1,8.8.8.8,31.3878,0.0,2026-04-30 12:42:50
Localhost,127.0.0.1,0.546694,0.0,2026-04-30 12:42:50
Home Router,172.20.10.1,3.25274,0.0,2026-04-30 12:42:47
My PC,172.20.10.5,0.783443,0.0,2026-04-30 12:42:47
Cloudflare DNS,1.1.1.1,61.0995,0.0,2026-04-30 12:42:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:47
Home Router,172.20.10.1,5.57613,0.0,2026-04-30 12:42:44
My PC,172.20.10.5,0.414848,0.0,2026-04-30 12:42:44
Google DNS,8.8.8.8,38.3267,0.0,2026-04-30 12:42:43
Local Machine,127.0.0.1,0.398874,0.0,2026-04-30 12:42:43
Google DNS,8.8.8.8,52.2659,0.0,2026-04-30 12:42:41
Local Machine,127.0.0.1,0.347137,0.0,2026-04-30 12:42:41
Router1,8.8.8.8,27.8578,0.0,2026-04-30 12:42:40
Localhost,127.0.0.1,0.269651,0.0,2026-04-30 12:42:40
Cloudflare DNS,1.1.1.1,43.1664,0.0,2026-04-30 12:42:39
Localhost,127.0.0.1,0.705719,0.0,2026-04-30 12:42:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:37
Router1,8.8.8.8,53.3571,0.0,2026-04-30 12:42:37
Home Router,172.20.10.1,7.52711,0.0,2026-04-30 12:42:36
My PC,172.20.10.5,0.408888,0.0,2026-04-30 12:42:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:34
Local Machine,127.0.0.1,0.509977,0.0,2026-04-30 12:42:33
Google DNS,8.8.8.8,25.6145,0.0,2026-04-30 12:42:32
Cloudflare DNS,1.1.1.1,41.8909,0.0,2026-04-30 12:42:30
Router1,8.8.8.8,36.8431,0.0,2026-04-30 12:42:29
Localhost,127.0.0.1,0.261307,0.0,2026-04-30 12:42:29
Home Router,172.20.10.1,3.20077,0.0,2026-04-30 12:42:27
My PC,172.20.10.5,0.372171,0.0,2026-04-30 12:42:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:26
Google DNS,8.8.8.8,32.2723,0.0,2026-04-30 12:42:24
Local Machine,127.0.0.1,0.393629,0.0,2026-04-30 12:42:24
Router1,8.8.8.8,35.7254,0.0,2026-04-30 12:42:21
Localhost,127.0.0.1,0.284672,0.0,2026-04-30 12:42:21
Cloudflare DNS,1.1.1.1,69.8914,0.0,2026-04-30 12:42:20
Home Router,172.20.10.1,3.53408,0.0,2026-04-30 12:42:17
My PC,172.20.10.5,0.279427,0.0,2026-04-30 12:42:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:17
Google DNS,8.8.8.8,72.2392,0.0,2026-04-30 12:42:14
Local Machine,127.0.0.1,0.291348,0.0,2026-04-30 12:42:14
Localhost,127.0.0.1,0.358105,0.0,2026-04-30 12:42:11
Router1,8.8.8.8,91.5661,0.0,2026-04-30 12:42:10
Cloudflare DNS,1.1.1.1,52.6519,0.0,2026-04-30 12:42:09
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:42:07
Home Router,172.20.10.1,3.1724,0.0,2026-04-30 12:42:06
My PC,172.20.10.5,0.36478,0.0,2026-04-30 12:42:06
Google DNS,8.8.8.8,85.7673,0.0,2026-04-30 12:42:03
Local Machine,127.0.0.1,0.274658,0.0,2026-04-30 12:42:03
Cloudflare DNS,1.1.1.1,25.9371,0.0,2026-04-30 12:42:00
Router1,8.8.8.8,46.2022,0.0,2026-04-30 12:41:59
Localhost,127.0.0.1,0.591755,0.0,2026-04-30 12:41:59
Home Router,172.20.10.1,52.593,0.0,2026-04-30 12:41:57
My PC,172.20.10.5,0.268221,0.0,2026-04-30 12:41:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:41:56
Google DNS,8.8.8.8,35.3627,0.0,2026-04-30 12:41:54
Local Machine,127.0.0.1,0.445843,0.0,2026-04-30 12:41:54
Router1,8.8.8.8,36.7136,0.0,2026-04-30 12:41:51
Localhost,127.0.0.1,0.298738,0.0,2026-04-30 12:41:51
Cloudflare DNS,1.1.1.1,28.8777,0.0,2026-04-30 12:41:50
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:41:48
Home Router,172.20.10.1,21.8308,0.0,2026-04-30 12:41:47
My PC,172.20.10.5,0.277281,0.0,2026-04-30 12:41:47
Google DNS,8.8.8.8,67.9066,0.0,2026-04-30 12:41:44
Local Machine,127.0.0.1,0.307798,0.0,2026-04-30 12:41:44
Router1,8.8.8.8,52.9585,0.0,2026-04-30 12:41:41
Localhost,127.0.0.1,0.27585,0.0,2026-04-30 12:41:41
Cloudflare DNS,1.1.1.1,30.1428,0.0,2026-04-30 12:41:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:41:38
Home Router,172.20.10.1,3.0365,0.0,2026-04-30 12:41:36
My PC,172.20.10.5,0.257969,0.0,2026-04-30 12:41:36
Google DNS,8.8.8.8,41.1892,0.0,2026-04-30 12:41:33
Local Machine,127.0.0.1,0.268459,0.0,2026-04-30 12:41:33
Cloudflare DNS,1.1.1.1,57.8504,0.0,2026-04-30 12:41:31
Router1,8.8.8.8,32.764,0.0,2026-04-30 12:41:30
Localhost,127.0.0.1,0.277758,0.0,2026-04-30 12:41:30
Home Router,172.20.10.1,4.86517,0.0,2026-04-30 12:41:27
My PC,172.20.10.5,0.264883,0.0,2026-04-30 12:41:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:41:26
Google DNS,8.8.8.8,32.8856,0.0,2026-04-30 12:41:24
Local Machine,127.0.0.1,0.239849,0.0,2026-04-30 12:41:24
Router1,8.8.8.8,25.9306,0.0,2026-04-30 12:41:21
Localhost,127.0.0.1,0.291586,0.0,2026-04-30 12:41:21
Cloudflare DNS,1.1.1.1,115.758,0.0,2026-04-30 12:41:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:41:18
Home Router,172.20.10.1,4.62818,0.0,2026-04-30 12:41:17
My PC,172.20.10.5,0.226259,0.0,2026-04-30 12:41:17
Google DNS,8.8.8.8,36.3076,0.0,2026-04-30 12:41:14
Local Machine,127.0.0.1,0.342846,0.0,2026-04-30 12:41:14
Router1,8.8.8.8,30.6103,0.0,2026-04-30 12:41:11
Localhost,127.0.0.1,0.438452,0.0,2026-04-30 12:41:11
Cloudflare DNS,1.1.1.1,27.5576,0.0,2026-04-30 12:41:09
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:41:08
Home Router,172.20.10.1,3.40176,0.0,2026-04-30 12:41:06
My PC,172.20.10.5,0.308037,0.0,2026-04-30 12:41:06
Google DNS,8.8.8.8,29.9549,0.0,2026-04-30 12:41:03
Local Machine,127.0.0.1,0.317335,0.0,2026-04-30 12:41:03
Cloudflare DNS,1.1.1.1,42.2182,0.0,2026-04-30 12:41:01
Router1,8.8.8.8,29.17,0.0,2026-04-30 12:41:00
Localhost,127.0.0.1,0.453234,0.0,2026-04-30 12:41:00
My PC,172.20.10.5,0.326395,0.0,2026-04-30 12:40:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:40:57
Home Router,172.20.10.1,3.19624,0.0,2026-04-30 12:40:57
Google DNS,8.8.8.8,95.9325,0.0,2026-04-30 12:40:54
Local Machine,127.0.0.1,0.481606,0.0,2026-04-30 12:40:54
Cloudflare DNS,1.1.1.1,29.3722,0.0,2026-04-30 12:40:51
Router1,8.8.8.8,184.091,0.0,2026-04-30 12:40:51
Localhost,127.0.0.1,0.298977,0.0,2026-04-30 12:40:51
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:40:48
Home Router,172.20.10.1,2.75993,0.0,2026-04-30 12:40:47
My PC,172.20.10.5,0.432014,0.0,2026-04-30 12:40:47
Google DNS,8.8.8.8,30.1447,0.0,2026-04-30 12:40:44
Local Machine,127.0.0.1,0.35429,0.0,2026-04-30 12:40:44
Router1,8.8.8.8,32.4063,0.0,2026-04-30 12:40:41
Localhost,127.0.0.1,0.45681,0.0,2026-04-30 12:40:41
Cloudflare DNS,1.1.1.1,51.2867,0.0,2026-04-30 12:40:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:40:38
Home Router,172.20.10.1,2.52604,0.0,2026-04-30 12:40:36
My PC,172.20.10.5,0.262499,0.0,2026-04-30 12:40:36
Google DNS,8.8.8.8,41.7707,0.0,2026-04-30 12:40:33
Local Machine,127.0.0.1,0.268698,0.0,2026-04-30 12:40:33
Cloudflare DNS,1.1.1.1,46.1762,0.0,2026-04-30 12:40:31
Router1,8.8.8.8,77.0145,0.0,2026-04-30 12:40:30
Localhost,127.0.0.1,0.204563,0.0,2026-04-30 12:40:30
My PC,172.20.10.5,0.353336,0.0,2026-04-30 12:40:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:40:27
Home Router,172.20.10.1,3.08442,0.0,2026-04-30 12:40:27
Google DNS,8.8.8.8,30.014,0.0,2026-04-30 12:40:24
Local Machine,127.0.0.1,0.263929,0.0,2026-04-30 12:40:24
Cloudflare DNS,1.1.1.1,28.8513,0.0,2026-04-30 12:40:21
Router1,8.8.8.8,29.1371,0.0,2026-04-30 12:40:21
Localhost,127.0.0.1,0.328779,0.0,2026-04-30 12:40:21
Home Router,172.20.10.1,3.06869,0.0,2026-04-30 12:40:18
My PC,172.20.10.5,0.209332,0.0,2026-04-30 12:40:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:40:18
Google DNS,8.8.8.8,30.6389,0.0,2026-04-30 12:40:15
Local Machine,127.0.0.1,0.282526,0.0,2026-04-30 12:40:15
Router1,8.8.8.8,29.0704,0.0,2026-04-30 12:40:11
Localhost,127.0.0.1,0.303745,0.0,2026-04-30 12:40:11
Cloudflare DNS,1.1.1.1,30.0622,0.0,2026-04-30 12:40:10
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:40:08
Home Router,172.20.10.1,3.55506,0.0,2026-04-30 12:40:07
My PC,172.20.10.5,0.371695,0.0,2026-04-30 12:40:07
Google DNS,8.8.8.8,28.3127,0.0,2026-04-30 12:40:04
Local Machine,127.0.0.1,0.400543,0.0,2026-04-30 12:40:04
Cloudflare DNS,1.1.1.1,41.2579,0.0,2026-04-30 12:40:01
Router1,8.8.8.8,65.9516,0.0,2026-04-30 12:40:00
Localhost,127.0.0.1,0.248194,0.0,2026-04-30 12:40:00
Home Router,172.20.10.1,2.34246,0.0,2026-04-30 12:39:58
My PC,172.20.10.5,0.531435,0.0,2026-04-30 12:39:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:39:57
Google DNS,8.8.8.8,28.5182,0.0,2026-04-30 12:39:55
Local Machine,127.0.0.1,0.313044,0.0,2026-04-30 12:39:55
Router1,8.8.8.8,27.622,0.0,2026-04-30 12:39:52
Localhost,127.0.0.1,0.570059,0.0,2026-04-30 12:39:52
Cloudflare DNS,1.1.1.1,27.7596,0.0,2026-04-30 12:39:51
Home Router,172.20.10.1,6.13141,0.0,2026-04-30 12:39:48
My PC,172.20.10.5,0.244141,0.0,2026-04-30 12:39:48
